epoch	arm	cpu_usec	cpu_throttled	uptime_s	nMR	VmRSS_kB	VmHWM_kB	anon_kB	privclean_kB	cg_current_kB	cg_anon_kB	cg_active_anon_kB	cg_anon_thp_kB	cg_file_kB	cg_inactive_file_kB	cg_peak_kB	heapalloc_kB	heapinuse_kB	heapidle_kB	heapreleased_kB	heapsys_kB	gosys_kB	goroutines	nextgc_kB
1788097852	soak	1929029224	0	9470	500	262740	279880	86512	176224	89328	86512	86508	12288	384	384	124600	50637	59664	68112	63488	127776	152710	1553	58110
1788097872	soak	1933317803	0	9490	500	262740	279880	86512	176224	89756	86512	86508	12288	384	384	124600	47120	58952	68920	63488	127872	152710	1553	57850
1788097892	soak	1937613252	0	9510	500	262740	279880	86512	176224	88832	86512	86508	12288	384	384	124600	45616	58736	69200	63488	127936	152710	1551	57646
1788097912	soak	1941598308	0	9530	500	262740	279880	86512	176224	90056	86512	86508	12288	384	384	124600	50701	59424	68352	63488	127776	152710	1551	58879
1788097933	soak	1945799963	0	9551	500	262740	279880	86512	176224	89088	86512	86508	12288	384	384	124600	48238	58848	68960	63488	127808	152710	1551	58463
1788097953	soak	1950292257	0	9571	500	262744	279880	86516	176224	89060	86516	86508	12288	384	384	124600	51508	59736	67976	63488	127712	152710	1551	58183
1788097973	soak	1954046586	0	9591	500	262752	279880	86524	176224	89600	86524	86520	12288	384	384	124600	48958	59256	68584	63488	127840	152710	1551	58046
1788097993	soak	1958407439	0	9611	500	262752	279880	86524	176224	88636	86524	86520	12288	384	384	124600	47825	59000	68872	63488	127872	152710	1551	57919
1788098013	soak	1962699560	0	9631	500	262752	279880	86524	176224	89816	86524	86520	12288	384	384	124600	49250	59136	68608	63488	127744	152710	1549	57782
1788098033	soak	1966831256	0	9651	500	263748	279880	87520	176224	89976	87520	87516	12288	768	768	124600	51453	60064	67680	62448	127744	152710	1549	58119
1788098054	soak	1970937853	0	9672	500	263748	279880	87520	176224	89968	87520	87516	12288	768	768	124600	48220	58976	68832	62448	127808	152710	1549	58333
1788098074	soak	1975074685	0	9692	500	263748	279880	87520	176224	90980	87520	87516	12288	768	768	124600	49664	59992	67784	62448	127776	152710	1551	57654
1788098094	soak	1979101271	0	9712	500	263060	279880	86832	176224	89344	86832	86828	12288	768	768	124600	49909	59568	68208	63152	127776	152710	1551	57668
1788098114	soak	1984546199	0	9732	500	263068	279880	86840	176224	89476	86840	86836	12288	768	768	124600	49109	59272	68472	63152	127744	152710	1551	57966
1788098135	soak	1989653611	0	9753	500	263068	279880	86840	176224	90052	86840	86836	12288	768	768	124600	49548	59336	68440	63152	127776	152710	1551	57781
1788098155	soak	1994090673	0	9773	500	263072	279880	86844	176224	90280	86844	86840	12288	768	768	124600	48248	59104	68672	63152	127776	152710	1551	57647
1788098175	soak	1999568084	0	9793	500	263072	279880	86844	176224	90536	86844	86840	12288	768	768	124600	52971	60256	67392	63152	127648	152710	1551	58591
1788098196	soak	2004646850	0	9814	500	263076	279880	86848	176224	90288	86848	86844	12288	768	768	124600	46297	59336	68568	63152	127904	152710	1551	58495
1788098216	soak	2008735934	0	9834	500	263076	279880	86848	176224	89808	86848	86844	12288	768	768	124600	51999	60416	67264	63152	127680	152710	1551	57605
1788098236	soak	2013735368	0	9854	500	263080	279880	86852	176224	90072	86852	86848	12288	768	768	124600	46334	59064	68776	63152	127840	152710	1551	58065
1788098256	soak	2018524487	0	9874	500	263080	279880	86852	176224	90284	86852	86848	12288	768	768	124600	50144	59432	68344	63152	127776	152710	1551	58224
1788098277	soak	2022975652	0	9895	500	263080	279880	86852	176224	90072	86852	86848	12288	768	768	124600	53301	60496	67152	63152	127648	152710	1549	58352
1788098297	soak	2027870765	0	9915	500	263084	279880	86856	176224	89556	86856	86852	12288	768	768	124600	46801	59328	68480	63152	127808	152710	1547	58762
1788098317	soak	2032058261	0	9935	500	263088	279880	86860	176224	89820	86860	86856	12288	768	768	124600	49506	59384	68424	63152	127808	152710	1549	57541
1788098337	soak	2035656480	0	9955	500	263088	279880	86860	176224	89800	86860	86856	12288	768	768	124600	53100	60568	67112	63152	127680	152710	1549	59078
1788098358	soak	2039875636	0	9976	500	263160	279880	86932	176224	90076	87048	87040	12288	768	768	124600	47597	60296	67544	62128	127840	152710	1552	59770
1788098378	soak	2044051029	0	9996	500	263224	279880	86996	176224	91084	87108	87104	12288	768	768	124600	50344	60808	66904	62128	127712	152710	1552	59498
1788098398	soak	2047621149	0	10016	500	263276	279880	87048	176224	90468	87164	87160	12288	768	768	124600	48569	60168	67608	62128	127776	152710	1552	59231
1788098418	soak	2052108405	0	10036	500	263624	279880	87396	176224	91180	87396	87392	12288	844	844	124600	45968	59056	68816	62624	127872	152710	1549	58088
1788098438	soak	2056247785	0	10056	500	263628	279880	87400	176224	90468	87400	87396	12288	844	844	124600	47383	59000	68776	62624	127776	152710	1549	57824
# 1788098451 MATRIX DONE
# 1788098451 MATRIX DONE
# 1788098451 MATRIX DONE
# 1788098451 ARM gogc25-500 ENV BIN=provider-v12 UPJET_FAMILY_FILTER=s3 GODEBUG=disablethp=1 UPJET_PPROF_ADDR=:6060 RATE=10 MRS=500 UPJET_LAZY_CONVERT=1 UPJET_SHARE_SCHEME=1 UPJET_CLEAR_SCHEMAFUNC=1 UPJET_STRIP_CACHE_METADATA=1 UPJET_SCHEME_FAMILY=1 UPJET_CACHE_AWS_CLIENT=1 UPJET_SUPPRESS_SDK_DEBUG_LOG=1 GOGC=25
# 1788098477 READY gogc25-500 ready_s=4
# 1788098477 LOG gogc25-500 {"level":"info","ts":"2026-08-30T14:01:15Z","logger":"provider-aws","msg":"provider configuration built","sinceStart":"912.954251ms","clusterResources":25,"namespacedResources":25}
1788098478	gogc25-500	3062435	0	5	0	208888	283480	44960	163924	46940	44808	44804	0	4	4	128636	26585	32096	91936	91448	124032	141382	1540	31591
1788098499	gogc25-500	3332050	0	26	0	211436	283480	47448	163984	49212	47448	47176	0	4	4	128636	25529	31752	92568	89160	124320	141382	1540	32536
1788098519	gogc25-500	3586533	0	46	0	212196	283480	48212	163980	49764	48212	48120	0	4	4	128636	26583	32440	91816	88616	124256	141382	1540	32483
1788098539	gogc25-500	3846274	0	66	0	212584	283480	48600	163980	50152	48584	48436	0	4	4	128636	26603	32656	91536	88264	124192	141382	1540	32495
1788098559	gogc25-500	4098409	0	86	0	213180	283480	49068	164108	50808	49068	49064	0	4	4	128636	26586	32376	91848	87888	124224	141382	1540	32506
# 1788098567 PHASE gogc25-500 idle-done
1788098579	gogc25-500	7747367	0	106	500	225472	283480	56652	168816	59064	56428	56332	0	4	4	128636	31098	39136	84544	80776	123680	141894	1573	38753
1788098599	gogc25-500	13203868	0	126	500	236616	283480	67416	169196	70288	67412	67408	0	4	4	128636	44343	51088	72592	70424	123680	142150	1573	52361
1788098620	gogc25-500	17837336	0	147	500	246248	283480	76988	169256	79056	76936	76928	0	4	4	128636	51580	59376	64432	60896	123808	142662	1573	60350
1788098640	gogc25-500	22098607	0	167	500	249780	283480	80136	169640	82488	80128	79992	0	4	4	128636	53131	60560	63120	58104	123680	142662	1557	60737
1788098660	gogc25-500	26447252	0	187	500	250564	283480	80856	169704	83672	80852	80848	0	4	4	128636	49259	60600	63240	57544	123840	142662	1545	62023
# 1788098669 CREATED gogc25-500 ready_buckets=500 in 192s
1788098680	gogc25-500	29089838	0	207	500	250660	283480	80952	169704	83556	80948	80944	0	4	4	128636	50794	61448	62456	57544	123904	142662	1547	62431
1788098700	gogc25-500	33176461	0	227	500	251148	283480	81440	169704	84032	81440	81428	0	4	4	128636	55802	62880	60832	57200	123712	142662	1549	61977
1788098720	gogc25-500	37602550	0	247	500	251264	283480	81556	169704	84420	81544	81528	0	4	4	128636	50084	61664	62144	57200	123808	142918	1557	62796
1788098741	gogc25-500	40345298	0	268	500	251388	283480	81616	169768	83732	81616	81608	0	4	4	128636	55302	62608	61104	57200	123712	142918	1557	61213
1788098761	gogc25-500	44755212	0	288	500	251564	283480	81728	169832	84048	81716	81712	0	4	4	128636	54996	62640	61040	57200	123680	143174	1557	61371
1788098781	gogc25-500	49151766	0	308	500	251772	283480	81808	169960	84428	81800	81796	0	4	4	128636	51531	61720	62088	57200	123808	143174	1553	62427
1788098801	gogc25-500	52071440	0	328	500	251832	283480	81868	169960	84252	81868	81864	0	4	4	128636	49439	61152	62688	57200	123840	143174	1553	61433
1788098821	gogc25-500	56254827	0	348	500	251916	283480	81952	169960	84572	81948	81936	0	4	4	128636	54446	62472	61272	57200	123744	143174	1553	61356
1788098841	gogc25-500	60733146	0	368	500	252352	283480	82388	169960	84008	82388	82368	0	4	4	128636	55827	63024	60656	56808	123680	143430	1553	63048
1788098862	gogc25-500	63485210	0	389	500	252412	283480	82448	169960	83812	82444	82440	0	4	4	128636	50205	61608	62200	56808	123808	143430	1557	61795
# 1788098869 LIMITS gogc25-500 restarts=0 lastTerm=none max=max peak=5181440 events: low 0 high 0 max 0 oom 0 oom_kill 0 oom_group_kill 0 sock_throttled 0 
# 1788098869 END gogc25-500
# 1788098869 ARM gogc100-500 ENV BIN=provider-v12 UPJET_FAMILY_FILTER=s3 GODEBUG=disablethp=1 UPJET_PPROF_ADDR=:6060 RATE=10 MRS=500 UPJET_LAZY_CONVERT=1 UPJET_SHARE_SCHEME=1 UPJET_CLEAR_SCHEMAFUNC=1 UPJET_STRIP_CACHE_METADATA=1 UPJET_SCHEME_FAMILY=1 UPJET_CACHE_AWS_CLIENT=1 UPJET_SUPPRESS_SDK_DEBUG_LOG=1 GOGC=100 GOMEMLIMIT=120MiB
# 1788098894 READY gogc100-500 ready_s=2
# 1788098894 LOG gogc100-500 {"level":"info","ts":"2026-08-30T14:08:13Z","logger":"provider-aws","msg":"provider configuration built","sinceStart":"828.045667ms","clusterResources":25,"namespacedResources":25}
1788098902	gogc100-500	2245874	0	10	0	226244	277756	62568	163672	64480	61952	61876	0	4	4	123000	25631	35280	92144	78960	127424	146158	1540	52839
1788098922	gogc100-500	2415602	0	30	0	226332	277756	62656	163672	64672	62652	62648	0	4	4	123000	32565	41352	85976	78936	127328	146158	1540	52839
1788098942	gogc100-500	2566887	0	50	0	228236	277756	64496	163736	65764	64488	64360	0	4	4	123000	39928	48544	78752	77472	127296	146158	1540	52839
1788098962	gogc100-500	2795545	0	70	0	232836	277756	68972	163860	70912	68972	68968	0	4	4	123000	28218	37272	90760	72392	128032	146158	1540	52956
1788098982	gogc100-500	2935778	0	90	0	232948	277756	69084	163860	70596	69084	69080	0	4	4	123000	35220	43864	84104	72392	127968	146158	1540	52956
# 1788098984 PHASE gogc100-500 idle-done
1788099003	gogc100-500	5852158	0	111	500	257076	277756	89536	167536	91872	89536	89532	0	4	4	123000	36099	57968	69584	53664	127552	146414	1579	74020
1788099023	gogc100-500	8577192	0	131	500	274700	277756	106648	168048	108756	106648	106644	0	4	4	123000	57014	74232	53352	36720	127584	146414	1577	84227
1788099043	gogc100-500	10886601	0	151	500	281380	281380	113136	168240	116224	113128	113124	0	4	4	123000	74255	86848	40544	30496	127392	146414	1577	88527
1788099063	gogc100-500	13247459	0	171	500	282136	282136	113768	168364	116804	113760	113756	0	4	4	123000	70402	85160	42168	29984	127328	146670	1563	86116
1788099083	gogc100-500	15558008	0	191	500	282440	282440	114008	168428	116552	114008	114000	0	4	4	123000	73476	86792	40600	29984	127392	146670	1543	87585
# 1788099086 CREATED gogc100-500 ready_buckets=500 in 192s
1788099103	gogc100-500	17429523	0	211	500	282420	282420	113860	168556	116160	113856	113852	0	4	4	123000	81619	91504	35856	30240	127360	146926	1547	90626
1788099124	gogc100-500	19508507	0	232	500	282516	282516	113956	168556	116020	113956	113948	0	4	4	123000	54630	79752	47864	30240	127616	146926	1549	76094
1788099144	gogc100-500	21860205	0	252	500	282364	282364	113804	168556	115876	113800	113788	0	4	4	123000	53532	79656	47992	30496	127648	147182	1549	74905
1788099164	gogc100-500	23870127	0	272	500	282432	282432	113872	168556	116180	113872	113864	0	4	4	123000	49622	79344	48400	30496	127744	147182	1549	71509
1788099184	gogc100-500	25796574	0	292	500	282244	282244	113688	168552	116252	113688	113676	0	4	4	123000	52470	79328	48352	30752	127680	147438	1555	73976
1788099204	gogc100-500	28076174	0	312	500	282352	282352	113796	168552	116376	113796	113784	0	4	4	123000	72219	85992	41432	30752	127424	147438	1555	86420
1788099224	gogc100-500	30026061	0	332	500	282232	282232	113612	168616	115932	113612	113608	0	4	4	123000	64499	82600	44920	31008	127520	147694	1555	82067
1788099245	gogc100-500	32061810	0	353	500	281884	281884	113072	168808	115152	113072	112948	6144	4	4	123000	74661	87424	40000	31960	127424	147694	1555	87151
1788099265	gogc100-500	34299058	0	373	500	282040	282040	113164	168872	115260	113164	113160	6144	4	4	123000	79983	90184	37240	31952	127424	147694	1555	89637
1788099285	gogc100-500	36317743	0	393	500	282160	282160	113284	168872	115592	113284	113276	6144	4	4	123000	49921	79656	48056	31904	127712	147950	1549	70720
# 1788099286 LIMITS gogc100-500 restarts=0 lastTerm=none max=max peak=125952000 events: low 0 high 0 max 0 oom 0 oom_kill 0 oom_group_kill 0 sock_throttled 0 
# 1788099286 END gogc100-500
# 1788099286 ARM gogc50-500 ENV BIN=provider-v12 UPJET_FAMILY_FILTER=s3 GODEBUG=disablethp=1 UPJET_PPROF_ADDR=:6060 RATE=10 MRS=500 UPJET_LAZY_CONVERT=1 UPJET_SHARE_SCHEME=1 UPJET_CLEAR_SCHEMAFUNC=1 UPJET_STRIP_CACHE_METADATA=1 UPJET_SCHEME_FAMILY=1 UPJET_CACHE_AWS_CLIENT=1 UPJET_SUPPRESS_SDK_DEBUG_LOG=1 GOGC=50
# 1788099311 READY gogc50-500 ready_s=2
# 1788099311 LOG gogc50-500 {"level":"info","ts":"2026-08-30T14:15:10Z","logger":"provider-aws","msg":"provider configuration built","sinceStart":"805.161958ms","clusterResources":25,"namespacedResources":25}
1788099325	gogc50-500	2227712	0	16	0	216704	303392	53212	163488	55200	53212	53208	0	4	4	149520	25775	34184	110552	103664	144736	162690	1540	39927
1788099345	gogc50-500	2407401	0	36	0	218492	303392	55000	163488	56956	55000	54784	0	4	4	149520	32425	39968	104544	102472	144512	162690	1540	39927
1788099365	gogc50-500	2599131	0	56	0	220108	303392	56616	163488	58648	56608	56604	0	4	4	149520	31451	39568	105040	100888	144608	162690	1540	39839
1788099386	gogc50-500	2810518	0	77	0	220392	303392	56900	163488	58476	56732	56724	0	4	4	149520	31829	39272	105304	100760	144576	162690	1540	39745
# 1788099401 PHASE gogc50-500 idle-done
1788099406	gogc50-500	4276613	0	97	500	230336	303392	62336	167996	65548	62336	62332	0	4	4	149520	38909	45312	98624	95904	143936	162946	1577	44668
1788099426	gogc50-500	7665980	0	117	500	243424	303392	74912	168508	77836	74912	74908	0	4	4	149520	41967	53912	90056	83600	143968	163202	1577	58006
1788099446	gogc50-500	10884362	0	137	500	255156	303392	86400	168752	88312	86376	86212	0	4	4	149520	48886	63160	81000	72488	144160	163202	1575	69769
1788099466	gogc50-500	13644910	0	157	500	259068	303392	90184	168880	92556	90184	90180	0	4	4	149520	60986	69032	74904	68864	143936	163202	1559	73193
1788099486	gogc50-500	16450236	0	177	500	261588	303392	92448	169136	94708	92448	92444	0	4	4	149520	65621	73160	70744	66744	143904	163714	1559	74785
# 1788099504 CREATED gogc50-500 ready_buckets=500 in 193s
1788099507	gogc50-500	19014282	0	198	500	263320	303392	94120	169196	95956	93776	93764	0	4	4	149520	50620	68256	75904	65248	144160	163714	1545	74281
1788099527	gogc50-500	21542983	0	218	500	263420	303392	94224	169192	96064	94224	94200	0	4	4	149520	53111	69480	74680	65248	144160	163714	1551	75074
1788099547	gogc50-500	24047459	0	238	500	263524	303392	94328	169192	96160	94324	94308	0	4	4	149520	63456	73112	70856	65248	143968	163714	1551	74357
1788099567	gogc50-500	26649153	0	258	500	263988	303392	94728	169256	97340	94728	94712	0	4	4	149520	60471	71904	72096	64960	144000	163714	1551	74363
1788099587	gogc50-500	29138419	0	278	500	264584	303392	95196	169384	97588	95196	95188	0	4	4	149520	49877	68792	75400	64552	144192	163714	1551	74125
1788099608	gogc50-500	31601874	0	299	500	264672	303392	95284	169384	97908	95284	95272	0	4	4	149520	51796	69504	74624	64552	144128	163714	1549	74477
1788099628	gogc50-500	34139309	0	319	500	264788	303392	95400	169384	97524	95392	95380	0	4	4	149520	66384	74696	69176	64552	143872	163970	1553	73933
1788099648	gogc50-500	36557765	0	339	500	264868	303392	95480	169384	97592	95472	95468	0	4	4	149520	64926	73896	70008	64552	143904	163970	1553	74301
1788099668	gogc50-500	39033746	0	359	500	264948	303392	95560	169384	98168	95556	95552	0	4	4	149520	59819	71664	72336	64552	144000	163970	1554	74490
1788099688	gogc50-500	41670893	0	379	500	265092	303392	95640	169448	98440	95640	95636	0	4	4	149520	63840	73624	70344	64552	143968	163970	1551	74584
# 1788099704 LIMITS gogc50-500 restarts=0 lastTerm=none max=max peak=153108480 events: low 0 high 0 max 0 oom 0 oom_kill 0 oom_group_kill 0 sock_throttled 0 
# 1788099704 END gogc50-500
# 1788099704 MATRIX DONE
1788099708	gogc50-500	44142912	0	399	500	265156	303392	95704	169448	97548	95704	95696	0	4	4	149520	50449	69264	74928	64552	144192	164482	1551	74505
1788099729	gogc50-500	46732615	0	420	500	265280	303392	95764	169512	98616	95764	95760	0	4	4	149520	57655	71064	73032	64552	144096	165250	1551	74553
1788099749	gogc50-500	49382508	0	440	500	265352	303392	95836	169512	98180	95836	95832	0	4	4	149520	51258	69920	74304	64552	144224	165250	1549	75241
1788099769	gogc50-500	51750163	0	460	500	265684	303392	96168	169512	98272	96168	96152	0	4	4	149520	65099	74480	69520	64280	144000	165250	1553	75217
1788099789	gogc50-500	54322463	0	480	500	265772	303392	96256	169512	98864	96224	96212	0	4	4	149520	68440	76208	67728	64256	143936	165250	1553	74972
1788099809	gogc50-500	56970653	0	500	500	266172	303392	96656	169512	99476	96648	96632	0	4	4	149520	54726	70720	73408	63920	144128	165250	1553	74499
1788099829	gogc50-500	59318046	0	520	500	266216	303392	96700	169512	98812	96700	96692	0	4	4	149520	63374	73480	70552	63920	144032	165250	1551	75412
1788099850	gogc50-500	62017988	0	541	500	266352	303392	96772	169576	98880	96768	96756	0	4	4	149520	51712	70608	73648	63920	144256	165250	1549	75801
1788099870	gogc50-500	64678094	0	561	500	266396	303392	96816	169576	99672	96816	96812	0	4	4	149520	56452	71304	72824	63920	144128	165250	1549	75331
1788099890	gogc50-500	66995009	0	581	500	266452	303392	96872	169576	99408	96872	96864	0	4	4	149520	58151	71784	72312	63920	144096	165250	1549	75551
1788099910	gogc50-500	69716510	0	601	500	266504	303392	96924	169576	99048	96924	96920	0	4	4	149520	63700	73792	70240	63920	144032	165250	1553	76587
1788099930	gogc50-500	72254066	0	621	500	266552	303392	96972	169576	99616	96968	96960	0	4	4	149520	50016	70848	73440	63920	144288	165250	1555	76299
1788099950	gogc50-500	74622377	0	641	500	266944	303392	97364	169576	99728	97364	97316	0	4	4	149520	62110	73024	71072	63576	144096	165250	1555	76197
1788099971	gogc50-500	77314637	0	662	500	266992	303392	97412	169576	99764	97412	97404	0	4	4	149520	64591	74192	69872	63576	144064	165250	1556	75376
1788099991	gogc50-500	79890180	0	682	500	267044	303392	97464	169576	99828	97460	97452	0	4	4	149520	59664	72376	71752	63576	144128	165250	1553	74769
1788100011	gogc50-500	82333586	0	702	500	267076	303392	97496	169576	99584	97496	97492	0	4	4	149520	54747	71064	73096	63576	144160	165250	1551	76580
1788100031	gogc50-500	85003456	0	722	500	267184	303392	97540	169640	100156	97540	97536	0	4	4	149520	52804	72176	72080	63576	144256	165250	1555	78091
1788100051	gogc50-500	87638644	0	742	500	266816	303392	97172	169640	99300	97164	97160	0	4	4	149520	61379	73048	71016	64000	144064	165250	1555	74887
1788100071	gogc50-500	90092097	0	762	500	266852	303392	97208	169640	99076	97200	97196	0	4	4	149520	65447	74504	69528	64000	144032	165762	1556	76453
1788100092	gogc50-500	92794429	0	783	500	266896	303392	97252	169640	99612	97248	97236	0	4	4	149520	61460	72800	71296	64000	144096	165762	1553	74904
1788100112	gogc50-500	95399286	0	803	500	266936	303392	97292	169640	99428	97288	97284	0	4	4	149520	53623	70992	73200	64000	144192	165762	1549	75706
1788100132	gogc50-500	97743350	0	823	500	266976	303392	97332	169640	99952	97332	97324	0	4	4	149520	54489	70904	73224	64000	144128	165762	1550	75203
1788100152	gogc50-500	100556607	0	843	500	267692	303392	97984	169704	99848	97984	97980	0	4	4	149520	54906	71072	73120	63392	144192	165762	1550	74820
1788100172	gogc50-500	103157871	0	863	500	267736	303392	98028	169704	100648	98024	98016	0	4	4	149520	53050	71576	72616	63392	144192	166018	1550	76216
1788100193	gogc50-500	105558336	0	884	500	267772	303392	98064	169704	100180	98056	98052	0	4	4	149520	50471	70456	73800	63392	144256	166018	1547	74840
1788100213	gogc50-500	108249879	0	904	500	266992	303392	97284	169704	99664	97284	97280	0	4	4	149520	51759	71136	73088	64216	144224	166018	1547	75621
1788100233	gogc50-500	110750400	0	924	500	267136	303392	97428	169704	99792	97428	97420	0	4	4	149520	56836	71504	72656	64096	144160	166018	1549	74767
1788100253	gogc50-500	113241336	0	944	500	267172	303392	97464	169704	100068	97464	97460	0	4	4	149520	63915	74176	69856	64096	144032	166018	1549	75279
1788100273	gogc50-500	115974513	0	964	500	267208	303392	97500	169704	100088	97500	97492	0	4	4	149520	60685	72824	71240	64096	144064	166018	1555	74736
1788100293	gogc50-500	118461182	0	984	500	267232	303392	97524	169704	100144	97524	97520	0	4	4	149520	58655	72304	71792	64096	144096	166018	1555	74840
1788100314	gogc50-500	120856465	0	1005	500	267260	303392	97552	169704	99188	97552	97544	0	4	4	149520	57650	72200	71896	64096	144096	166018	1555	74846
1788100334	gogc50-500	123515789	0	1025	500	267708	303392	98000	169704	100468	97720	97704	0	4	4	149520	69622	77232	66704	63632	143936	166018	1553	75628
1788100354	gogc50-500	126077579	0	1045	500	268076	303392	98368	169704	100492	98368	98364	0	4	4	149520	57547	72016	72080	63288	144096	166018	1553	75132
1788100374	gogc50-500	128560146	0	1065	500	268100	303392	98392	169704	100740	98392	98388	0	4	4	149520	69065	76480	67488	63288	143968	166018	1549	76004
1788100394	gogc50-500	131208796	0	1085	500	268140	303392	98432	169704	101068	98432	98420	0	4	4	149520	57482	72728	71368	63288	144096	166018	1549	76484
1788100414	gogc50-500	133778946	0	1105	500	268164	303392	98456	169704	100824	98456	98452	0	4	4	149520	60926	73016	71080	63288	144096	166018	1551	75268
1788100435	gogc50-500	136275571	0	1126	500	268196	303392	98488	169704	101048	98484	98480	0	4	4	149520	56503	71720	72440	63288	144160	166018	1549	74684
1788100455	gogc50-500	138909131	0	1146	500	268220	303392	98512	169704	101144	98508	98504	0	4	4	149520	54708	71128	73064	63288	144192	166018	1549	74888
1788100475	gogc50-500	141469754	0	1166	500	268240	303392	98532	169704	100624	98532	98528	0	4	4	149520	66143	74656	69344	63288	144000	166018	1551	74908
1788100495	gogc50-500	143835526	0	1186	500	268260	303392	98552	169704	100940	98552	98548	0	4	4	149520	51446	71272	72952	63288	144224	166018	1559	75220
1788100515	gogc50-500	146412214	0	1206	500	268288	303392	98580	169704	100968	98580	98576	0	4	4	149520	56368	71928	72200	63288	144128	166018	1559	74933
1788100535	gogc50-500	148993651	0	1226	500	268512	303392	98804	169704	101220	98804	98800	0	4	4	149520	61153	73680	70416	63128	144096	166018	1559	76116
1788100556	gogc50-500	151363020	0	1247	500	268544	303392	98836	169704	101736	98836	98828	0	4	4	149520	64397	74472	69528	63128	144000	166018	1557	75082
1788100576	gogc50-500	154065601	0	1267	500	268572	303392	98864	169704	100980	98860	98848	0	4	4	149520	53942	71104	73056	63128	144160	166018	1551	76092
1788100596	gogc50-500	156621201	0	1287	500	268600	303392	98892	169704	101752	98892	98884	0	4	4	149520	62813	73672	70392	63128	144064	166018	1551	74953
1788100616	gogc50-500	159052808	0	1307	500	268624	303392	98916	169704	100812	98912	98908	0	4	4	149520	66289	75336	68664	63128	144000	166018	1551	77086
1788100636	gogc50-500	161795481	0	1327	500	268648	303392	98940	169704	101060	98940	98932	0	4	4	149520	65028	74280	69720	63128	144000	166018	1551	74699
1788100656	gogc50-500	164464802	0	1347	500	268672	303392	98964	169704	101352	98964	98952	0	4	4	149520	57491	71960	72136	63128	144096	166018	1551	74901
1788100677	gogc50-500	166815575	0	1368	500	268704	303392	98996	169704	101672	98996	98992	0	4	4	149520	61466	73120	70912	63128	144032	166018	1549	75058
1788100697	gogc50-500	169421198	0	1388	500	268712	303392	99004	169704	101596	99004	98996	0	4	4	149520	68326	75936	67936	63128	143872	166274	1547	75076
1788100717	gogc50-500	172168799	0	1408	500	268744	303392	99036	169704	101644	99028	99024	0	4	4	149520	65792	75048	68920	63128	143968	166274	1547	74751
1788100737	gogc50-500	174535031	0	1428	500	268756	303392	99048	169704	100920	99048	99040	0	4	4	149520	65802	75016	68920	63128	143936	166274	1547	74939
1788100757	gogc50-500	177194100	0	1448	500	268788	303392	99080	169704	101968	99080	99072	0	4	4	149520	61603	73248	70752	63128	144000	166274	1553	74869
1788100777	gogc50-500	179942616	0	1468	500	268812	303392	99104	169704	101244	99100	99084	0	4	4	149520	57214	71880	72184	63128	144064	166274	1553	75128
1788100798	gogc50-500	182239951	0	1489	500	268824	303392	99116	169704	102020	99112	99108	0	4	4	149520	51097	71080	73048	63128	144128	166274	1555	75224
1788100818	gogc50-500	184867583	0	1509	500	267912	303392	98204	169704	100360	98204	98200	0	4	4	149520	51054	70832	73360	64064	144192	166274	1553	75041
1788100838	gogc50-500	187459345	0	1529	500	267944	303392	98236	169704	100876	98236	98232	0	4	4	149520	54908	71648	72448	64064	144096	166274	1551	76336
1788100858	gogc50-500	189803175	0	1549	500	268084	303392	98248	169832	100392	98248	98244	0	4	4	149520	49324	70944	73280	64064	144224	166274	1549	75243
1788100878	gogc50-500	192341561	0	1569	500	268112	303392	98276	169832	100896	98276	98272	0	4	4	149520	53746	71496	72664	64064	144160	166274	1549	76361
1788100898	gogc50-500	194989629	0	1589	500	268136	303392	98300	169832	100472	98300	98296	0	4	4	149520	60304	72688	71312	64064	144000	166274	1549	74930
1788100919	gogc50-500	197344186	0	1610	500	268376	303392	98540	169832	100420	98532	98528	0	4	4	149520	68236	76120	67752	63808	143872	166274	1549	76093
1788100939	gogc50-500	200003700	0	1630	500	268396	303392	98560	169832	100708	98560	98548	0	4	4	149520	59396	72640	71424	63808	144064	166530	1554	75385
1788100959	gogc50-500	202731928	0	1650	500	268412	303392	98576	169832	101192	98576	98572	0	4	4	149520	53557	71280	72848	63808	144128	166530	1553	75823
1788100979	gogc50-500	205126156	0	1670	500	268448	303392	98612	169832	101048	98608	98604	0	4	4	149520	58596	72416	71680	63808	144096	166530	1553	74785
1788100999	gogc50-500	207657018	0	1690	500	268464	303392	98628	169832	101268	98624	98620	0	4	4	149520	64569	74112	69856	63808	143968	166530	1551	74985
1788101019	gogc50-500	210398148	0	1710	500	268484	303392	98648	169832	101516	98644	98640	0	4	4	149520	48993	70608	73648	63808	144256	166530	1551	74764
1788101040	gogc50-500	212795992	0	1731	500	268992	303392	99156	169832	101036	99156	99152	8192	4	4	149520	52810	71072	73088	63808	144160	166530	1549	75000
1788101060	gogc50-500	215428875	0	1751	500	269004	303392	99168	169832	101312	99168	99164	8192	4	4	149520	60780	73088	70944	63808	144032	166786	1549	74886
1788101080	gogc50-500	218216108	0	1771	500	269276	303392	99440	169832	101592	99440	99436	8192	4	4	149520	50101	71232	72992	63488	144224	166786	1554	76423
1788101100	gogc50-500	220569979	0	1791	500	269284	303392	99448	169832	101848	99448	99440	8192	4	4	149520	50404	70728	73464	63488	144192	166786	1553	74912
